Marital status,Daytime/evening attendance	,Previous qualification,Father's qualification,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Target,Application order,Age,Curricular units 1st sem (without evaluations),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
1,1,1,38,7,0,0,0,1,1,0,0,1,1,18,0,1,16.2,0.3,-0.92
1,1,1,19,7,1,0,0,1,1,1,0,1,2,19,0,0,15.5,2.8,-4.06
1,1,1,38,7,1,0,0,1,1,0,0,1,2,20,0,0,10.8,1.4,1.74
1,1,1,1,7,1,0,0,1,1,0,0,1,1,19,0,0,13.9,-0.3,0.79
1,1,1,38,9,1,0,0,1,1,0,0,0,3,19,0,0,12.7,3.7,-1.7
1,0,1,37,7,1,0,1,0,1,0,0,0,1,29,0,0,12.4,0.5,1.79
1,1,1,3,1,0,0,0,1,1,0,0,2,1,24,0,0,15.5,2.8,-4.06
1,1,1,38,6,1,0,0,1,1,0,0,2,2,19,0,0,15.5,2.8,-4.06
1,1,1,1,10,1,0,0,1,1,0,0,2,2,18,0,0,16.2,0.3,-0.92
1,1,39,1,8,0,0,0,1,1,1,0,1,1,20,0,0,12.4,0.5,1.79
1,1,1,19,8,0,0,0,1,1,0,0,1,1,22,0,2,16.2,0.3,-0.92
1,1,1,38,7,1,0,0,1,1,1,0,1,2,22,0,0,10.8,1.4,1.74
1,1,1,1,4,1,0,0,1,1,0,0,2,3,18,0,0,12.7,3.7,-1.7
1,1,1,37,9,1,0,0,1,1,0,0,2,1,19,0,0,9.4,-0.8,-3.12
1,1,1,19,5,0,0,0,1,1,0,0,1,1,19,0,0,10.8,1.4,1.74
1,1,1,38,9,0,0,0,1,1,0,0,0,1,19,0,0,16.2,0.3,-0.92
1,1,39,19,7,1,0,1,1,1,0,0,2,1,21,0,0,12.4,0.5,1.79
1,1,1,1,4,0,0,0,1,1,0,0,1,2,19,0,1,8.9,1.4,3.51
1,1,1,3,2,0,0,0,1,1,0,0,2,2,18,0,0,8.9,1.4,3.51
1,1,1,19,9,1,0,0,1,1,0,0,0,2,19,0,0,10.8,1.4,1.74
1,1,43,1,8,0,0,0,1,1,0,0,2,1,25,0,0,11.1,0.6,2.02
1,1,1,1,8,1,0,0,1,1,0,0,2,1,22,0,0,12.7,3.7,-1.7
1,1,1,1,9,0,0,0,1,1,0,0,2,1,24,0,0,12.7,3.7,-1.7
1,1,1,3,10,1,0,0,1,1,0,0,2,2,19,0,0,13.9,-0.3,0.79
1,1,1,1,3,0,0,0,1,1,0,0,1,1,18,0,0,13.9,-0.3,0.79
1,1,1,19,7,1,0,0,1,1,1,0,2,2,19,0,0,10.8,1.4,1.74
1,1,1,37,9,1,0,0,1,1,0,0,0,3,19,0,0,7.6,2.6,0.32
1,1,1,3,3,1,0,0,1,1,0,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,37,6,0,0,1,1,1,0,0,0,1,23,0,0,15.5,2.8,-4.06
2,1,1,38,3,0,0,0,1,1,0,0,0,1,47,0,0,12.7,3.7,-1.7
1,1,1,1,9,0,0,0,1,1,0,0,2,1,19,0,2,16.2,0.3,-0.92
1,1,1,3,1,0,0,0,1,1,0,0,0,1,28,0,0,15.5,2.8,-4.06
1,1,6,34,0,1,0,0,1,1,0,0,0,1,20,0,0,7.6,2.6,0.32
1,1,1,19,7,0,0,0,1,1,1,0,1,2,18,0,0,15.5,2.8,-4.06
1,1,1,19,4,0,0,0,1,1,0,0,1,1,19,0,0,10.8,1.4,1.74
1,1,19,37,5,0,0,1,0,1,0,0,0,1,24,0,0,16.2,0.3,-0.92
1,1,1,1,144,0,0,0,1,1,0,0,1,1,24,0,0,16.2,0.3,-0.92
1,1,12,19,8,1,0,1,0,1,0,0,1,1,25,0,0,8.9,1.4,3.51
1,1,1,1,4,0,0,0,1,1,0,0,2,1,28,0,0,13.9,-0.3,0.79
2,0,1,37,9,0,0,0,1,1,0,0,1,1,37,0,0,7.6,2.6,0.32
1,1,1,38,7,0,0,0,1,1,0,0,1,1,19,0,0,13.9,-0.3,0.79
1,1,1,37,7,1,0,0,1,1,1,0,2,4,18,0,0,11.1,0.6,2.02
1,1,19,37,90,0,0,0,1,1,0,0,0,1,48,0,0,7.6,2.6,0.32
1,1,1,37,8,1,0,0,1,1,0,0,2,4,21,0,0,8.9,1.4,3.51
1,1,1,1,5,0,0,0,1,1,1,0,1,1,19,0,0,15.5,2.8,-4.06
1,1,1,12,8,1,0,1,0,1,0,0,0,1,23,0,0,13.9,-0.3,0.79
1,1,1,1,10,1,0,0,1,1,0,0,2,1,18,0,1,10.8,1.4,1.74
1,1,39,1,3,0,0,0,1,1,0,0,0,1,22,0,0,13.9,-0.3,0.79
1,0,1,37,5,0,0,0,0,1,0,0,0,1,31,0,0,12.7,3.7,-1.7
1,1,1,37,6,0,0,0,1,1,0,0,0,1,54,0,0,16.2,0.3,-0.92
1,1,39,3,2,0,0,0,1,1,0,0,1,1,20,0,0,15.5,2.8,-4.06
1,1,3,4,2,0,0,0,1,1,0,0,0,1,28,0,0,12.7,3.7,-1.7
2,0,19,37,6,0,0,0,1,1,0,0,2,1,41,0,0,12.7,3.7,-1.7
1,1,1,19,4,0,0,0,1,1,1,0,1,2,19,0,0,11.1,0.6,2.02
1,1,1,1,4,0,0,0,1,1,0,0,0,1,22,0,0,15.5,2.8,-4.06
1,1,1,1,3,0,0,0,1,1,0,0,0,1,34,0,0,15.5,2.8,-4.06
1,1,1,37,4,1,0,0,1,1,0,0,1,1,42,0,0,7.6,2.6,0.32
1,1,1,19,5,0,0,0,0,1,0,0,1,1,21,0,0,11.1,0.6,2.02
1,1,1,4,4,0,0,0,1,1,0,0,0,1,18,0,0,16.2,0.3,-0.92
2,0,3,34,99,1,0,0,0,1,0,0,0,1,33,0,0,7.6,2.6,0.32
1,1,1,38,10,1,0,0,1,1,1,0,2,2,23,0,0,9.4,-0.8,-3.12
2,0,19,1,5,0,0,0,1,1,0,0,0,1,44,0,0,13.9,-0.3,0.79
1,0,1,3,2,0,0,0,0,1,0,0,0,2,22,0,2,7.6,2.6,0.32
2,0,19,37,6,0,0,0,1,1,0,0,2,1,49,0,0,12.4,0.5,1.79
1,1,1,42,3,1,0,0,1,1,0,0,2,1,23,0,0,11.1,0.6,2.02
1,1,1,1,9,1,0,0,1,1,0,0,1,1,19,0,3,7.6,2.6,0.32
2,0,1,37,5,0,0,0,1,1,0,0,0,1,47,0,0,16.2,0.3,-0.92
1,1,39,38,6,0,0,0,1,1,0,0,1,1,21,0,0,15.5,2.8,-4.06
1,1,1,1,9,0,0,1,0,1,0,0,0,1,21,0,0,8.9,1.4,3.51
1,1,1,38,4,0,0,0,1,1,0,0,1,1,20,1,0,13.9,-0.3,0.79
1,0,1,37,8,0,0,0,1,1,0,0,2,1,40,0,0,15.5,2.8,-4.06
1,1,1,1,3,0,0,0,1,1,1,0,2,1,22,0,0,11.1,0.6,2.02
1,1,1,37,5,0,0,0,1,1,0,0,1,1,19,0,0,15.5,2.8,-4.06
1,0,1,38,7,0,0,0,1,1,0,0,0,1,31,0,0,13.9,-0.3,0.79
1,1,1,5,2,0,0,0,1,1,0,0,0,1,30,0,0,15.5,2.8,-4.06
1,1,1,37,10,0,0,0,1,1,0,0,2,1,19,0,0,7.6,2.6,0.32
1,1,1,34,90,0,0,0,1,1,0,0,0,1,22,0,0,9.4,-0.8,-3.12
1,1,1,37,9,0,0,0,1,1,0,0,2,1,19,0,0,15.5,2.8,-4.06
1,1,1,38,7,0,0,0,1,1,0,0,2,3,19,0,0,11.1,0.6,2.02
1,1,1,19,3,1,0,0,1,1,0,0,0,2,22,0,1,16.2,0.3,-0.92
1,1,1,5,2,0,0,0,1,1,0,0,2,1,22,0,0,10.8,1.4,1.74
1,1,1,1,4,0,0,0,1,1,0,0,2,1,19,0,0,9.4,-0.8,-3.12
1,1,39,1,10,0,0,0,0,1,0,0,0,1,26,0,0,16.2,0.3,-0.92
1,1,39,41,2,0,0,0,1,1,0,0,1,1,23,0,0,12.4,0.5,1.79
1,1,1,19,7,0,0,0,1,1,0,0,1,1,18,0,4,16.2,0.3,-0.92
1,1,1,37,9,0,0,1,1,1,1,0,1,1,22,0,0,15.5,2.8,-4.06
1,1,1,2,3,1,0,0,1,1,0,0,1,5,19,0,0,12.4,0.5,1.79
1,1,1,19,8,0,0,0,1,1,0,0,0,1,20,0,0,11.1,0.6,2.02
1,1,1,37,9,1,0,0,1,1,1,0,1,3,22,0,0,7.6,2.6,0.32
1,1,3,38,3,1,0,0,0,1,0,0,0,1,18,0,0,12.7,3.7,-1.7
1,1,1,38,3,0,0,0,1,1,1,0,2,3,18,0,0,8.9,1.4,3.51
1,1,1,38,9,0,0,0,1,1,1,0,2,1,19,0,0,13.9,-0.3,0.79
1,1,1,19,9,0,0,0,1,1,0,0,2,1,18,0,0,12.4,0.5,1.79
1,1,1,19,4,1,0,0,1,1,1,0,0,1,18,0,0,7.6,2.6,0.32
1,1,39,37,6,1,0,0,1,1,0,0,2,1,22,0,0,10.8,1.4,1.74
1,1,1,1,4,0,0,0,1,1,0,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,37,8,1,0,0,1,1,0,0,0,1,18,0,0,12.7,3.7,-1.7
1,1,19,1,3,0,0,1,0,1,0,0,0,1,31,0,4,16.2,0.3,-0.92
1,0,1,1,3,0,0,0,1,1,0,0,0,1,28,0,0,12.7,3.7,-1.7
1,1,1,1,8,0,0,0,1,1,0,0,0,1,19,0,0,15.5,2.8,-4.06
1,1,1,1,8,0,0,0,1,1,0,0,2,1,20,0,0,16.2,0.3,-0.92
4,1,1,3,2,0,0,0,1,1,0,0,0,1,50,0,0,8.9,1.4,3.51
2,0,1,37,9,1,0,0,1,1,0,0,0,1,31,0,0,9.4,-0.8,-3.12
1,1,1,37,9,1,0,0,1,1,0,0,1,1,27,0,0,7.6,2.6,0.32
1,1,1,3,2,1,0,0,1,1,0,0,2,1,21,0,0,12.7,3.7,-1.7
2,1,1,37,9,0,0,0,1,1,0,0,0,1,34,0,0,8.9,1.4,3.51
1,1,1,37,9,1,0,0,1,1,0,0,1,1,19,0,0,7.6,2.6,0.32
2,0,1,37,4,1,0,0,0,1,0,0,0,1,40,0,0,9.4,-0.8,-3.12
1,1,1,37,7,1,0,0,1,1,0,0,0,1,31,0,0,16.2,0.3,-0.92
1,1,1,19,10,0,0,0,1,1,0,0,2,1,34,0,0,12.4,0.5,1.79
1,1,1,37,9,0,0,0,1,1,1,0,2,1,18,0,0,12.4,0.5,1.79
1,1,1,1,3,1,0,0,1,1,1,0,2,4,19,0,0,11.1,0.6,2.02
1,1,1,38,9,0,0,0,1,1,0,0,0,1,25,0,0,12.4,0.5,1.79
1,1,1,38,9,1,0,1,1,1,0,0,0,5,20,0,0,11.1,0.6,2.02
1,1,1,19,9,0,0,0,1,1,0,0,1,1,20,0,0,11.1,0.6,2.02
1,1,1,19,4,1,0,0,1,1,0,0,1,4,18,0,1,7.6,2.6,0.32
1,0,1,19,4,0,0,0,1,1,0,0,2,2,23,0,0,7.6,2.6,0.32
1,1,1,3,2,0,0,0,1,1,0,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,19,8,0,0,0,1,1,0,0,1,1,19,0,0,13.9,-0.3,0.79
1,1,1,1,3,1,0,0,1,1,0,0,2,1,20,0,0,12.4,0.5,1.79
1,1,1,19,3,0,1,0,1,1,1,0,0,1,30,0,0,12.4,0.5,1.79
4,1,1,19,9,1,0,0,1,1,0,0,2,1,44,0,0,12.4,0.5,1.79
1,1,1,3,9,0,0,0,1,1,0,0,2,1,19,0,0,12.7,3.7,-1.7
1,1,1,3,2,0,0,0,1,1,0,0,2,1,18,0,0,7.6,2.6,0.32
1,1,1,37,9,1,0,0,1,1,1,0,2,1,21,0,0,12.7,3.7,-1.7
1,1,1,19,90,0,0,0,1,1,0,0,0,2,18,0,0,7.6,2.6,0.32
1,1,1,1,3,1,0,0,1,1,0,0,2,4,18,0,0,11.1,0.6,2.02
1,1,39,38,6,1,0,0,1,1,0,0,0,1,21,0,0,16.2,0.3,-0.92
1,1,1,3,2,0,0,0,1,1,0,0,2,1,31,0,0,16.2,0.3,-0.92
1,1,1,1,3,1,0,0,1,1,0,0,0,5,21,0,0,9.4,-0.8,-3.12
1,1,1,19,7,0,0,1,1,1,0,0,1,1,24,0,0,8.9,1.4,3.51
1,1,1,6,3,0,0,0,1,1,0,0,0,1,27,0,0,9.4,-0.8,-3.12
1,1,1,19,9,1,0,0,1,1,0,0,2,5,20,0,0,12.4,0.5,1.79
1,1,39,19,5,1,0,0,1,1,0,0,1,1,22,0,0,10.8,1.4,1.74
1,1,1,19,9,0,0,0,1,1,1,0,1,1,19,2,0,15.5,2.8,-4.06
1,1,1,1,7,1,0,0,1,1,0,0,2,1,19,0,0,8.9,1.4,3.51
1,1,1,12,8,1,0,0,1,1,0,0,2,1,18,0,0,12.4,0.5,1.79
1,1,1,2,6,1,0,0,0,1,0,0,1,1,29,0,0,11.1,0.6,2.02
1,1,1,1,5,0,0,0,1,1,0,0,1,1,20,0,0,16.2,0.3,-0.92
1,1,1,1,5,1,0,0,1,1,0,0,1,2,20,0,0,11.1,0.6,2.02
1,1,1,19,5,1,0,0,1,1,0,0,1,1,24,1,0,9.4,-0.8,-3.12
1,1,1,37,8,0,0,0,0,1,0,0,0,1,21,0,0,12.7,3.7,-1.7
1,1,1,1,3,0,0,0,1,1,1,0,2,1,25,0,0,12.7,3.7,-1.7
1,1,1,37,7,1,0,0,1,1,1,0,2,1,18,0,0,12.4,0.5,1.79
1,1,1,19,7,0,0,0,1,1,1,0,2,1,19,0,0,16.2,0.3,-0.92
1,1,1,38,7,1,0,0,1,1,1,0,2,3,19,0,0,12.4,0.5,1.79
1,1,40,1,4,0,0,0,1,1,0,0,0,1,27,0,0,11.1,0.6,2.02
1,1,1,1,5,0,0,0,1,1,0,0,1,1,20,0,0,13.9,-0.3,0.79
1,1,39,38,0,1,0,0,1,1,0,0,2,1,21,0,0,12.4,0.5,1.79
1,1,1,3,2,1,0,0,1,1,0,0,1,5,22,0,0,9.4,-0.8,-3.12
1,1,1,19,5,1,0,0,1,1,1,0,0,4,18,0,0,11.1,0.6,2.02
1,1,1,1,5,0,0,0,1,1,0,0,0,2,28,0,0,13.9,-0.3,0.79
1,1,1,19,5,0,0,0,1,1,0,0,1,1,18,0,0,8.9,1.4,3.51
1,1,1,19,5,0,0,0,1,1,0,0,0,1,26,0,0,10.8,1.4,1.74
1,1,1,37,5,1,0,0,1,1,1,0,2,3,18,0,0,13.9,-0.3,0.79
1,1,1,38,7,1,0,0,1,1,0,0,1,1,22,3,0,15.5,2.8,-4.06
1,1,1,3,5,0,0,0,1,1,0,0,0,1,25,0,0,16.2,0.3,-0.92
1,1,1,1,4,1,0,0,1,1,0,0,1,2,19,0,0,8.9,1.4,3.51
1,1,1,19,3,1,0,0,1,1,0,0,2,2,19,0,0,13.9,-0.3,0.79
1,1,1,1,5,0,0,0,1,1,0,0,2,1,19,0,0,16.2,0.3,-0.92
2,0,1,37,9,0,0,0,1,1,0,0,2,1,52,0,1,7.6,2.6,0.32
1,1,1,19,3,1,0,0,0,1,0,0,0,1,20,1,0,9.4,-0.8,-3.12
1,1,1,37,10,1,0,0,1,1,0,0,2,1,19,0,0,10.8,1.4,1.74
1,1,1,38,9,0,0,1,0,1,0,0,0,1,21,0,0,12.4,0.5,1.79
2,0,1,37,9,0,0,0,0,1,0,0,2,1,35,0,0,9.4,-0.8,-3.12
1,0,1,40,2,0,0,0,1,1,0,0,0,1,22,0,0,8.9,1.4,3.51
2,0,1,37,9,1,0,0,1,1,0,0,0,1,41,0,1,7.6,2.6,0.32
1,1,3,34,90,0,0,0,1,1,0,0,0,1,26,0,0,10.8,1.4,1.74
2,0,1,37,9,0,0,0,1,0,0,0,1,2,43,0,0,9.4,-0.8,-3.12
1,1,1,30,5,1,0,0,1,1,0,0,0,2,22,0,0,9.4,-0.8,-3.12
1,1,1,37,9,1,1,0,1,1,1,0,0,2,25,0,0,12.7,3.7,-1.7
1,1,1,1,144,0,0,0,1,1,0,1,1,1,24,0,0,8.9,1.4,3.51
1,1,1,37,9,1,0,0,1,1,0,0,2,1,43,0,0,13.9,-0.3,0.79
1,1,1,37,8,0,0,0,1,1,0,0,0,1,29,0,0,16.2,0.3,-0.92
1,1,1,37,5,0,0,0,1,1,0,0,0,2,30,0,0,7.6,2.6,0.32
1,1,38,38,9,0,0,0,0,1,0,0,0,2,26,0,0,12.7,3.7,-1.7
1,0,1,38,9,0,0,0,0,1,0,0,0,2,27,0,0,15.5,2.8,-4.06
2,1,1,37,9,0,0,0,1,1,1,0,2,2,36,0,0,9.4,-0.8,-3.12
1,1,19,19,10,0,0,0,1,1,0,0,0,1,29,0,0,15.5,2.8,-4.06
1,1,1,38,3,0,0,0,1,1,1,0,2,1,18,0,0,10.8,1.4,1.74
1,0,1,37,9,0,0,0,1,1,1,0,2,1,24,0,0,8.9,1.4,3.51
1,1,1,38,7,1,0,0,1,1,1,0,0,3,18,0,0,10.8,1.4,1.74
1,1,1,37,7,1,0,0,1,1,0,0,1,4,18,0,3,7.6,2.6,0.32
1,1,1,37,8,1,0,0,1,1,0,0,2,1,21,0,0,9.4,-0.8,-3.12
1,1,1,37,5,1,0,0,1,1,1,0,0,4,22,0,0,11.1,0.6,2.02
1,1,1,38,7,1,0,0,0,1,0,0,0,3,23,0,0,8.9,1.4,3.51
2,1,1,34,0,0,0,0,1,1,0,0,0,1,35,0,0,9.4,-0.8,-3.12
1,1,1,34,0,0,0,0,1,1,0,0,0,1,20,0,0,7.6,2.6,0.32
1,1,1,37,9,0,0,0,1,1,0,0,1,1,34,0,0,16.2,0.3,-0.92
1,0,40,37,6,1,0,0,1,1,0,0,0,1,44,0,0,8.9,1.4,3.51
1,1,19,37,4,0,0,1,0,1,0,0,0,1,28,0,0,12.4,0.5,1.79
1,0,3,37,9,0,0,0,1,1,0,0,0,1,31,0,0,12.7,3.7,-1.7
1,1,1,1,9,1,0,0,1,1,0,0,2,1,19,1,0,12.7,3.7,-1.7
1,1,1,19,5,0,0,0,1,1,1,0,0,1,18,0,0,9.4,-0.8,-3.12
1,1,39,19,5,1,0,0,1,1,0,0,2,1,20,0,0,16.2,0.3,-0.92
1,1,1,37,7,0,0,0,1,1,0,0,2,1,55,0,0,11.1,0.6,2.02
1,1,1,37,8,0,0,0,1,1,0,0,1,1,27,0,0,7.6,2.6,0.32
1,1,1,19,5,0,0,0,1,1,0,0,0,2,19,0,0,12.4,0.5,1.79
1,1,1,37,9,0,0,0,1,1,0,0,2,1,18,0,0,12.4,0.5,1.79
2,1,1,37,4,0,0,0,1,1,0,0,0,1,43,0,0,15.5,2.8,-4.06
1,1,1,19,6,1,0,0,1,1,0,0,0,3,18,0,0,13.9,-0.3,0.79
2,0,1,19,9,0,0,1,0,1,0,0,0,1,29,0,0,10.8,1.4,1.74
1,1,19,37,10,1,0,1,1,1,0,0,0,1,44,0,0,13.9,-0.3,0.79
1,1,1,37,9,1,0,0,1,1,0,0,1,1,18,0,0,10.8,1.4,1.74
1,1,39,37,1,0,0,0,1,1,1,0,1,1,20,0,0,15.5,2.8,-4.06
1,1,1,37,7,1,0,0,1,1,0,0,0,1,20,0,0,12.4,0.5,1.79
1,1,39,1,5,1,0,0,1,1,0,0,1,1,19,0,0,13.9,-0.3,0.79
2,1,19,37,90,0,0,0,0,1,0,0,0,1,29,0,0,12.7,3.7,-1.7
1,1,1,1,9,1,0,0,1,1,0,0,0,1,18,0,0,10.8,1.4,1.74
1,1,1,1,6,0,0,0,0,1,0,0,0,1,24,0,0,13.9,-0.3,0.79
1,1,1,19,5,0,0,0,1,1,0,0,2,1,20,0,0,15.5,2.8,-4.06
1,1,1,38,9,1,0,0,1,1,0,0,1,1,23,0,0,7.6,2.6,0.32
1,1,1,19,7,1,0,0,1,1,0,0,2,1,18,0,0,12.4,0.5,1.79
1,1,1,19,4,1,0,0,1,1,0,0,0,2,23,1,0,9.4,-0.8,-3.12
1,1,1,19,5,0,0,0,1,1,1,0,2,1,22,0,0,12.4,0.5,1.79
1,0,12,38,5,0,0,0,1,1,0,0,2,1,33,0,0,10.8,1.4,1.74
2,1,1,37,5,0,0,0,1,1,0,0,2,1,45,0,0,15.5,2.8,-4.06
1,1,1,1,7,1,0,0,1,1,0,0,0,1,20,0,0,12.4,0.5,1.79
1,1,1,38,6,1,0,0,1,1,0,0,1,6,20,1,0,9.4,-0.8,-3.12
1,1,1,38,8,1,0,0,1,1,1,0,2,2,20,0,0,8.9,1.4,3.51
1,1,1,1,4,1,0,0,1,1,0,0,1,2,20,0,0,9.4,-0.8,-3.12
1,1,1,1,6,0,0,0,1,1,0,0,1,2,19,0,0,8.9,1.4,3.51
1,0,1,1,4,0,0,1,0,1,0,0,0,1,26,0,0,12.4,0.5,1.79
2,1,1,37,7,0,0,0,1,1,0,0,2,1,31,0,0,13.9,-0.3,0.79
1,1,1,19,9,0,0,1,1,1,1,0,2,1,19,0,0,16.2,0.3,-0.92
1,1,19,37,0,1,0,0,1,1,0,0,2,1,28,0,0,7.6,2.6,0.32
2,0,1,1,10,1,0,0,1,0,0,0,2,2,43,0,0,9.4,-0.8,-3.12
1,1,19,37,9,0,1,1,1,0,0,0,0,1,40,0,0,16.2,0.3,-0.92
1,1,39,4,1,0,0,0,1,0,0,1,2,1,20,0,0,12.4,0.5,1.79
2,0,12,37,1,0,0,0,1,0,0,0,2,1,46,0,0,11.1,0.6,2.02
2,1,1,1,5,0,0,0,1,0,1,0,2,1,34,0,0,12.4,0.5,1.79
1,1,1,37,5,1,0,0,1,0,0,0,0,3,19,0,0,10.8,1.4,1.74
1,1,1,19,9,1,0,0,1,0,1,0,2,6,18,0,0,12.7,3.7,-1.7
1,1,1,19,9,1,0,0,1,0,0,0,2,1,18,0,0,12.7,3.7,-1.7
1,1,1,38,5,1,0,0,0,0,0,1,0,2,18,0,0,10.8,1.4,1.74
1,1,1,2,4,1,0,0,1,0,0,1,1,1,18,0,0,12.4,0.5,1.79
1,1,1,3,2,1,0,0,1,0,0,0,2,4,19,0,0,11.1,0.6,2.02
1,1,1,1,9,0,0,0,1,0,0,1,2,2,18,0,0,12.4,0.5,1.79
1,1,1,3,3,1,0,0,1,0,0,0,0,1,19,0,0,8.9,1.4,3.51
1,1,1,1,171,1,0,0,1,1,0,1,1,4,20,0,0,8.9,1.4,3.51
1,1,1,1,5,0,0,0,1,0,1,0,2,1,22,0,0,9.4,-0.8,-3.12
1,1,1,1,5,1,0,0,1,0,1,0,2,3,18,0,0,12.7,3.7,-1.7
1,1,1,39,4,0,0,0,1,0,1,0,2,1,18,0,0,13.9,-0.3,0.79
1,1,1,38,5,1,0,0,1,0,1,0,2,3,18,0,0,8.9,1.4,3.51
1,1,1,37,7,1,0,0,1,0,1,0,2,6,18,0,0,12.4,0.5,1.79
1,1,1,3,4,1,0,0,1,0,0,0,2,2,18,0,0,8.9,1.4,3.51
1,1,1,19,7,1,0,0,1,0,1,0,2,6,19,0,0,11.1,0.6,2.02
1,1,1,1,5,0,0,0,1,0,0,0,0,1,20,0,0,15.5,2.8,-4.06
1,1,1,19,5,1,0,0,1,0,1,0,0,4,19,0,0,15.5,2.8,-4.06
1,1,1,1,7,1,0,0,1,0,0,0,2,2,18,0,0,15.5,2.8,-4.06
1,1,1,1,7,1,0,0,1,0,1,0,0,4,18,0,0,12.4,0.5,1.79
1,1,1,19,7,1,0,0,1,0,1,0,2,6,18,0,0,11.1,0.6,2.02
1,1,1,38,6,1,0,0,1,0,0,0,2,2,18,0,0,12.4,0.5,1.79
1,1,1,38,8,0,0,0,1,0,1,0,2,1,18,0,0,10.8,1.4,1.74
1,1,1,1,7,1,0,1,1,0,0,0,2,1,18,0,0,16.2,0.3,-0.92
1,1,39,38,6,0,0,0,1,0,1,0,2,1,20,0,0,16.2,0.3,-0.92
1,1,1,37,5,1,0,0,1,0,1,0,2,2,19,0,0,9.4,-0.8,-3.12
1,1,1,19,6,1,0,0,1,0,1,0,1,1,18,1,0,8.9,1.4,3.51
1,1,1,38,7,1,0,0,1,0,1,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,1,5,1,0,0,1,0,0,0,1,2,19,1,0,12.7,3.7,-1.7
1,1,1,4,2,0,0,0,1,0,0,1,1,1,19,2,0,9.4,-0.8,-3.12
1,1,1,19,7,0,0,0,1,0,0,0,2,1,19,0,0,12.4,0.5,1.79
1,1,1,1,7,0,1,1,1,0,0,1,2,1,20,0,0,8.9,1.4,3.51
1,1,1,19,5,1,0,0,1,0,1,0,2,1,18,0,0,10.8,1.4,1.74
1,1,3,39,7,0,0,0,1,0,0,0,0,1,33,0,0,12.4,0.5,1.79
1,1,1,19,5,0,0,0,1,0,1,0,0,1,19,0,0,13.9,-0.3,0.79
1,1,1,1,9,0,0,0,1,0,1,0,2,2,18,0,0,15.5,2.8,-4.06
1,1,1,1,3,0,0,0,1,0,0,0,0,1,19,0,0,8.9,1.4,3.51
1,1,39,38,3,0,0,0,1,0,0,0,1,1,19,0,0,15.5,2.8,-4.06
1,1,1,1,8,1,0,0,1,0,0,0,2,3,18,0,0,12.4,0.5,1.79
1,1,1,19,5,1,0,0,1,0,0,0,2,1,20,0,0,10.8,1.4,1.74
1,1,1,19,9,1,0,0,1,1,1,0,2,2,18,0,0,9.4,-0.8,-3.12
1,1,1,2,3,1,0,1,1,1,1,0,0,2,19,0,0,13.9,-0.3,0.79
1,1,1,3,4,1,0,0,1,0,1,0,1,3,20,0,0,12.7,3.7,-1.7
1,0,1,37,5,0,0,0,1,0,0,0,2,1,19,0,0,12.7,3.7,-1.7
1,0,1,34,0,1,0,1,1,1,0,0,0,1,33,0,0,7.6,2.6,0.32
1,1,1,38,175,1,0,1,1,1,0,0,1,4,18,0,0,8.9,1.4,3.51
1,1,1,37,8,1,0,0,1,1,0,0,1,1,18,0,3,7.6,2.6,0.32
1,1,1,1,3,0,0,0,1,0,0,1,2,1,19,0,0,11.1,0.6,2.02
1,1,1,19,171,0,0,0,1,0,0,0,1,1,19,0,0,13.9,-0.3,0.79
1,1,1,1,10,1,0,0,1,0,0,0,0,1,18,0,0,11.1,0.6,2.02
1,1,1,19,7,1,0,0,1,0,0,0,2,5,18,0,0,7.6,2.6,0.32
1,1,1,37,7,1,0,0,1,0,0,0,2,3,18,0,0,9.4,-0.8,-3.12
2,1,19,38,10,0,0,0,1,0,0,0,0,1,37,0,0,16.2,0.3,-0.92
1,1,1,1,4,0,0,0,1,0,0,0,1,1,20,0,0,9.4,-0.8,-3.12
1,1,1,37,5,1,0,0,1,0,1,1,2,1,20,0,0,10.8,1.4,1.74
1,1,1,19,6,0,0,0,1,1,0,1,2,1,21,0,0,11.1,0.6,2.02
1,1,1,1,4,0,0,0,1,0,1,0,2,1,18,0,0,12.4,0.5,1.79
1,0,1,1,8,0,0,0,1,0,0,0,1,1,26,1,0,15.5,2.8,-4.06
1,1,12,37,7,0,0,1,1,0,0,0,1,1,41,0,0,7.6,2.6,0.32
1,1,1,1,9,1,0,0,1,0,1,0,2,2,18,0,0,16.2,0.3,-0.92
1,1,1,38,9,1,0,0,1,0,0,0,2,1,31,0,0,11.1,0.6,2.02
1,1,1,1,10,0,0,1,1,0,0,0,2,1,23,0,0,12.7,3.7,-1.7
1,1,1,19,9,1,0,0,1,0,0,0,2,4,19,0,0,7.6,2.6,0.32
1,1,1,38,9,1,0,0,1,0,1,0,2,3,20,0,0,11.1,0.6,2.02
1,1,39,37,9,1,0,1,1,0,0,0,0,1,32,0,0,16.2,0.3,-0.92
1,1,1,37,7,1,0,0,1,0,0,0,0,4,24,0,0,10.8,1.4,1.74
